pathway	pval	padj	log2err	ES	NES	size	leadingEdge	DoseComparison	Cluster
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.327536231884058	0.855259164687045	0.128142916898415	0.644615384615385	1.10025210844075	2	LPCAT2, PLA2G4B	2Gy_vs_0Gy	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.716904276985743	0.967261657672617	0.0619762736001998	0.643625192012289	0.864663395733749	1	PLA2G4B	2Gy_vs_0Gy	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.716904276985743	0.967261657672617	0.0619762736001998	0.643625192012289	0.864663395733749	1	PLA2G4B	2Gy_vs_0Gy	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.327536231884058	0.855259164687045	0.128142916898415	0.644615384615385	1.10025210844075	2	OSBPL10, PLA2G4B	2Gy_vs_0Gy	0
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	0.940217391304348	0.995752209746775	0.0180905963991599	-0.211145553211949	-0.60116577776457	12	ASB9, NCF2, MLST8, CTSS, FBXO6, CDH1, TUBB2A, PPP2R5B	2Gy_vs_0Gy	0
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.635883905013193	0.946249434056867	0.0473534245254193	-0.426969348493584	-0.879392001698871	4	ANGPTL4	2Gy_vs_0Gy	0
REACTOME_ADIPOGENESIS	0.452054794520548	0.859531772575251	0.0702812841717392	-0.616565414169149	-1.01940401218658	2	ANGPTL4	2Gy_vs_0Gy	0
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.0356675330401677	0.833323271938463	0.321775918075361	0.479813664596273	1.52083368153316	8	CS, SFXN4, NDUFS2, SLC25A18, DMAC2, NDUFS7, UCP2, UCP3	2Gy_vs_0Gy	0
REACTOME_AGGREPHAGY	0.816700610997963	0.967261657672617	0.055826471778749	0.596006144393241	0.800690686264187	1	TUBB2A	2Gy_vs_0Gy	0
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.898550724637681	0.983620906656903	0.0681513438679483	0.421538461538462	0.719496605519724	2	SESN2, MLST8	2Gy_vs_0Gy	0
REACTOME_AMYLOID_FIBER_FORMATION	0.478260869565217	0.859531772575251	0.102821842840815	0.566153846153846	0.966331207413353	2	GGA3, PSENEN	2Gy_vs_0Gy	0
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.299847792998478	0.855259164687045	0.0922597260527354	-0.678461026550169	-1.12173968354917	2	B9D2	2Gy_vs_0Gy	0
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.303462321792261	0.855259164687045	0.109250039480711	0.840245775729647	1.12880877676936	1	PIK3R1	2Gy_vs_0Gy	0
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.806697108066971	0.967261657672617	0.0430173196927508	-0.484615384615385	-0.801243235658909	2	NCF2, CTSS	2Gy_vs_0Gy	0
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.973614775725594	0.996277645131957	0.027237219988033	-0.286952820910481	-0.591012016351796	4	ASB9	2Gy_vs_0Gy	0
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.260623229461756	0.855259164687045	0.096240602328129	-0.611524904666943	-1.14201558040106	3	MX2	2Gy_vs_0Gy	0
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	0.462321792260692	0.859531772575251	0.0843144320642653	0.76036866359447	1.02149971572364	1	APOBEC3G	2Gy_vs_0Gy	0
REACTOME_APOPTOSIS	0.414492753623188	0.855259164687045	0.111918316325105	0.595384615384615	1.01622330779611	2	DAPK1, CDH1	2Gy_vs_0Gy	0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.824847250509165	0.967261657672617	0.0553642837725362	0.594470046082949	0.798627050474846	1	CDH1	2Gy_vs_0Gy	0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.824847250509165	0.967261657672617	0.0553642837725362	0.594470046082949	0.798627050474846	1	CDH1	2Gy_vs_0Gy	0
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.824847250509165	0.967261657672617	0.0553642837725362	0.594470046082949	0.798627050474846	1	CDH1	2Gy_vs_0Gy	0
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	0.0260517813228293	0.717354407139335	0.352487857583619	0.990783410138249	1.33104508412474	1	ARNT2	2Gy_vs_0Gy	0
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.0284124204605932	0.75537848879715	0.352487857583619	0.558139534883721	1.63225562821003	7	ANK1, RAB1B, MAN1B1, GMPPA, TUBB2A, SPTBN5, GRIA1	2Gy_vs_0Gy	0
REACTOME_ASPIRIN_ADME	0.80244399185336	0.967261657672617	0.0566484183613995	0.602150537634409	0.80894522942155	1	BCHE	2Gy_vs_0Gy	0
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.411594202898551	0.855259164687045	0.112378519110475	0.596923076923077	1.01884920781625	2	DLG4, TUBB2A	2Gy_vs_0Gy	0
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.148727984344423	0.855259164687045	0.159646701919906	-0.927803379416283	-1.23122919073181	1	ANGPTL4	2Gy_vs_0Gy	0
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.806697108066971	0.967261657672617	0.0430173196927508	-0.484615384615385	-0.801243235658909	2	COL8A1, CTSS	2Gy_vs_0Gy	0
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.961303462321792	0.996277645131957	0.0483117581055019	0.519201228878648	0.697508896797153	1	FBXO6	2Gy_vs_0Gy	0
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.175152749490835	0.855259164687045	0.149207542435322	0.903225806451613	1.21341784413232	1	VANGL2	2Gy_vs_0Gy	0
REACTOME_AUTOPHAGY	0.689189189189189	0.967261657672617	0.0902635484340068	0.422187981510015	0.851664116427786	3	PLIN3, TUBB2A, MLST8	2Gy_vs_0Gy	0
REACTOME_BACTERIAL_INFECTION_PATHWAYS	0.640791476407915	0.946249434056867	0.0535669384770951	-0.541912998948899	-0.895976765302335	2	SYT2	2Gy_vs_0Gy	0
REACTOME_BASE_EXCISION_REPAIR	0.114052953156823	0.855259164687045	0.188204146308491	0.940092165898618	1.2629451030765	1	TERF2	2Gy_vs_0Gy	0
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.114052953156823	0.855259164687045	0.188204146308491	0.940092165898618	1.2629451030765	1	TERF2	2Gy_vs_0Gy	0
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.175152749490835	0.855259164687045	0.149207542435322	0.903225806451613	1.21341784413232	1	VANGL2	2Gy_vs_0Gy	0
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	0.408695652173913	0.855259164687045	0.112843355675562	0.598461538461538	1.0214751078364	2	AXIN1, PPP2R5B	2Gy_vs_0Gy	0
REACTOME_BICARBONATE_TRANSPORTERS	0.951293759512938	0.996277645131957	0.0353910624222457	-0.410011371823996	-0.677896015368839	2	SLC4A10	2Gy_vs_0Gy	0
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.283757338551859	0.855259164687045	0.11101149245045	-0.860215053763441	-1.14153699802949	1	SLC51A	2Gy_vs_0Gy	0
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.183953033268102	0.855259164687045	0.142056643575821	-0.910906298003072	-1.20880614255623	1	SCARF1	2Gy_vs_0Gy	0
REACTOME_BIOLOGICAL_OXIDATIONS	0.0634664017571641	0.855259164687045	0.287805130535564	0.655864197530864	1.5148092927748	4	ARNT2, POR, SMOX, GSTM4	2Gy_vs_0Gy	0
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	0.694501018329939	0.967261657672617	0.0635007968065945	0.65284178187404	0.877045210469793	1	GSTM4	2Gy_vs_0Gy	0
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.737270875763748	0.967261657672617	0.060640400949416	0.634408602150538	0.852281580997704	1	GMPPA	2Gy_vs_0Gy	0
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	0.594911937377691	0.940278302864739	0.069119845655101	-0.711213517665131	-0.943806482299382	1	B3GALT4	2Gy_vs_0Gy	0
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	0.468431771894094	0.859531772575251	0.0835990603684159	0.752688172043011	1.01118153677694	1	POLR2F	2Gy_vs_0Gy	0
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	0.144602851323829	0.855259164687045	0.165656695205483	0.924731182795699	1.24230874518309	1	MAN1B1	2Gy_vs_0Gy	0
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN	0.816700610997963	0.967261657672617	0.055826471778749	0.596006144393241	0.800690686264187	1	TUBB2A	2Gy_vs_0Gy	0
REACTOME_CARDIAC_CONDUCTION	0.7625	0.967261657672617	0.0365314928349125	-0.357629329622656	-0.797485618584125	5	CACNG4, SCN11A, KCND3	2Gy_vs_0Gy	0
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	0.904276985743381	0.983620906656903	0.0511147954416412	0.552995391705069	0.742908884162648	1	GRIA1	2Gy_vs_0Gy	0
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.532724505327245	0.904623448252236	0.062249042949858	-0.581439101538932	-0.961327605035495	2	SYT2	2Gy_vs_0Gy	0
REACTOME_CARNITINE_METABOLISM	0.420289855072464	0.859531772575251	0.11101149245045	0.592307692307692	1.01097150775582	2	SLC22A5, SLC25A20	2Gy_vs_0Gy	0
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND	0.407331975560081	0.855259164687045	0.0913924325943768	0.781874039938556	1.05039061677441	1	DAPK1	2Gy_vs_0Gy	0
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	0.407331975560081	0.855259164687045	0.0913924325943768	0.781874039938556	1.05039061677441	1	DAPK1	2Gy_vs_0Gy	0
REACTOME_CD28_CO_STIMULATION	0.898550724637681	0.983620906656903	0.0681513438679483	0.421538461538462	0.719496605519724	2	PIK3R1, MLST8	2Gy_vs_0Gy	0
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING	0.898550724637681	0.983620906656903	0.0681513438679483	0.421538461538462	0.719496605519724	2	PIK3R1, MLST8	2Gy_vs_0Gy	0
REACTOME_CDC42_GTPASE_CYCLE	0.324263038548753	0.855259164687045	0.0721797965581253	-0.431532617270487	-1.11597513395892	8	FMNL1, CDC42EP2, WIPF3	2Gy_vs_0Gy	0
REACTOME_CELLULAR_HEXOSE_TRANSPORT	0.621181262729124	0.942176303949342	0.0689567351672811	0.691244239631336	0.92863610520331	1	SLC2A8	2Gy_vs_0Gy	0
REACTOME_CELLULAR_RESPONSES_TO_STIMULI	0.032159577004486	0.824505505404371	0.321775918075361	0.34748427672956	1.52401752881868	16	MT1X, GPX7, TERF2, PGRMC2, DELE1, ATF6B, SESN2, RPL27, PLA2G4B, PPP2R5B, TUBB2A, MAPK11, MLST8, HMOX1, NCF2, IL1A	2Gy_vs_0Gy	0
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	0.774590163934426	0.967261657672617	0.0946646223153342	0.348765432098765	0.805522118040248	4	GPX7, SESN2, HMOX1, NCF2	2Gy_vs_0Gy	0
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	0.841487279843444	0.968291051709372	0.0525898950623616	-0.579109062980031	-0.768499014744853	1	MLST8	2Gy_vs_0Gy	0
REACTOME_CELLULAR_RESPONSE_TO_MITOCHONDRIAL_STRESS	0.327902240325866	0.855259164687045	0.104343952581949	0.817204301075269	1.09785423992925	1	DELE1	2Gy_vs_0Gy	0
REACTOME_CELLULAR_RESPONSE_TO_STARVATION	0.689189189189189	0.967261657672617	0.0902635484340068	0.422187981510015	0.851664116427786	3	SESN2, RPL27, MLST8	2Gy_vs_0Gy	0
REACTOME_CELLULAR_SENESCENCE	0.888101983002833	0.983620906656903	0.0352404270679709	-0.377804567411008	-0.705545594361426	3	IL1A, MAPK11	2Gy_vs_0Gy	0
REACTOME_CELL_CELL_COMMUNICATION	0.72125	0.967261657672617	0.0391155247681459	-0.371267047938085	-0.827896670827328	5	ANGPTL4	2Gy_vs_0Gy	0
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	0.635883905013193	0.946249434056867	0.0473534245254193	-0.426969348493584	-0.879392001698871	4	ANGPTL4	2Gy_vs_0Gy	0
REACTOME_CELL_CYCLE	0.329268292682927	0.855259164687045	0.276500599254472	0.289976071417537	1.07485256411345	12	RAB1B, TERF2, MLH1, TUBG2, UBE2I, MSH5, POLR2F, ABRAXAS1, PPP2R5B, TUBB2A, SPDL1	2Gy_vs_0Gy	0
REACTOME_CELL_CYCLE_CHECKPOINTS	0.631926121372032	0.946048620539488	0.0476387259290825	-0.42872133031997	-0.883000407807367	4	B9D2	2Gy_vs_0Gy	0
REACTOME_CELL_CYCLE_MITOTIC	0.780711825487945	0.967261657672617	0.0313490001730997	-0.311603580054802	-0.774720176190366	7	B9D2	2Gy_vs_0Gy	0
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.907153729071537	0.983620906656903	0.0376142599562161	-0.435384615384615	-0.719847097433242	2	ARHGEF10L, PSENEN	2Gy_vs_0Gy	0
REACTOME_CELL_JUNCTION_ORGANIZATION	0.635883905013193	0.946249434056867	0.0473534245254193	-0.426969348493584	-0.879392001698871	4	ANGPTL4	2Gy_vs_0Gy	0
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL	0.303462321792261	0.855259164687045	0.109250039480711	0.840245775729647	1.12880877676936	1	PIK3R1	2Gy_vs_0Gy	0
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	0.289205702647658	0.855259164687045	0.112378519110475	0.846390168970814	1.13706331992672	1	PLIN3	2Gy_vs_0Gy	0
REACTOME_CHL1_INTERACTIONS	0.620289855072464	0.942176303949342	0.0875697115548511	0.518461538461539	0.884928306788858	2	ANK1, ITGA10	2Gy_vs_0Gy	0
REACTOME_CHOLINE_CATABOLISM	0.516634050880626	0.901841318808445	0.0762797180809272	-0.748079877112135	-0.992729496500645	1	SARDH	2Gy_vs_0Gy	0
REACTOME_CHROMATIN_MODIFYING_ENZYMES	0.136231884057971	0.855259164687045	0.206587922696891	0.775384615384615	1.32345361015307	2	KDM7A, SETD1A	2Gy_vs_0Gy	0
REACTOME_CHROMOSOME_MAINTENANCE	0.147826086956522	0.855259164687045	0.197822021315103	0.753846153846154	1.28669100987104	2	TERF2, POLR2F	2Gy_vs_0Gy	0
REACTOME_CILIUM_ASSEMBLY	0.522662889518414	0.901841318808445	0.0597317976364411	-0.519956537733601	-0.971012730130041	3	B9D2	2Gy_vs_0Gy	0
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE	0.105906313645621	0.855259164687045	0.195789002148949	0.943164362519201	1.26707237465518	1	CS	2Gy_vs_0Gy	0
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	0.281869688385269	0.855259164687045	0.0916795246008379	-0.601975841300282	-1.12418281666611	3	NPFF, OPRM1	2Gy_vs_0Gy	0
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.279022403258656	0.855259164687045	0.114750719227023	0.85099846390169	1.14325422729474	1	ADGRE5	2Gy_vs_0Gy	0
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	0.799531066822978	0.967261657672617	0.0312052969963336	-0.321039660289415	-0.763714932609929	6	ASB9, NCF2, CTSS, FBXO6	2Gy_vs_0Gy	0
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS	0.674220963172805	0.967261657672617	0.047925896705813	-0.466358332091431	-0.87091871031537	3	SYT2	2Gy_vs_0Gy	0
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	0.28310502283105	0.855259164687045	0.0956031492204301	-0.681538461538462	-1.12682778856158	2	PCOLCE2, COL8A1	2Gy_vs_0Gy	0
REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	0.64187866927593	0.946249434056867	0.0653834195468773	-0.680491551459293	-0.903037303798328	1	COL8A1	2Gy_vs_0Gy	0
REACTOME_COLLAGEN_DEGRADATION	0.28310502283105	0.855259164687045	0.0956031492204301	-0.681538461538462	-1.12682778856158	2	MMP10, COL8A1	2Gy_vs_0Gy	0
REACTOME_COLLAGEN_FORMATION	0.623229461756374	0.942176303949342	0.051530912208539	-0.485362095531587	-0.906408015443073	3	PCOLCE2, COL8A1, CTSS	2Gy_vs_0Gy	0
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	0.332681017612524	0.855259164687045	0.100990587455923	-0.831029185867896	-1.10280627845349	1	SERPIND1	2Gy_vs_0Gy	0
REACTOME_COMPLEX_I_BIOGENESIS	0.0499713212948283	0.855259164687045	0.321775918075361	0.674382716049383	1.55758037868844	4	SFXN4, NDUFS2, DMAC2, NDUFS7	2Gy_vs_0Gy	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER	0.322946175637394	0.855259164687045	0.0840745577910723	-0.585884166271976	-1.09413180246075	3	FGFR2, FGFR4	2Gy_vs_0Gy	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	0.841487279843444	0.968291051709372	0.0525898950623616	-0.579109062980031	-0.768499014744853	1	MLST8	2Gy_vs_0Gy	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	0.303462321792261	0.855259164687045	0.109250039480711	0.840245775729647	1.12880877676936	1	PIK3R1	2Gy_vs_0Gy	0
REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS	0.303462321792261	0.855259164687045	0.109250039480711	0.840245775729647	1.12880877676936	1	PIK3R1	2Gy_vs_0Gy	0
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	0.816700610997963	0.967261657672617	0.055826471778749	0.596006144393241	0.800690686264187	1	TUBB2A	2Gy_vs_0Gy	0
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT	0.527536231884058	0.901841318808445	0.096887770327544	0.553846153846154	0.945324007252193	2	RAB1B, GRIA1	2Gy_vs_0Gy	0
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.411594202898551	0.855259164687045	0.112378519110475	0.596923076923077	1.01884920781625	2	RAB1B, TUBB2A	2Gy_vs_0Gy	0
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	0.816700610997963	0.967261657672617	0.055826471778749	0.596006144393241	0.800690686264187	1	TUBB2A	2Gy_vs_0Gy	0
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	0.118852459016393	0.855259164687045	0.266350657088526	0.574074074074074	1.32590366332289	4	ANK1, RAB1B, TUBB2A, SPTBN5	2Gy_vs_0Gy	0
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	0.689189189189189	0.967261657672617	0.0902635484340068	0.422187981510015	0.851664116427786	3	PIK3R1, PPP2R5B, MLST8	2Gy_vs_0Gy	0
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	0.771894093686354	0.967261657672617	0.0584693210386381	0.617511520737327	0.829581587314957	1	DLG4	2Gy_vs_0Gy	0
REACTOME_CRMPS_IN_SEMA3A_SIGNALING	0.245053272450533	0.855259164687045	0.104343952581949	-0.700550915633095	-1.15826220174821	2	FES	2Gy_vs_0Gy	0
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	0.716242661448141	0.967261657672617	0.0601186142531851	-0.65284178187404	-0.866345043147381	1	NCF2	2Gy_vs_0Gy	0
REACTOME_CTLA4_INHIBITORY_SIGNALING	0.810590631364562	0.967261657672617	0.0561766586307176	0.597542242703533	0.802754322053528	1	PPP2R5B	2Gy_vs_0Gy	0
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE	0.0253683595578949	0.717354407139335	0.352487857583619	0.901538461538462	1.53877741180496	2	ARNT2, POR	2Gy_vs_0Gy	0
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	0.353319057815846	0.855259164687045	0.0650877566917313	-0.370790138420451	-1.0947670121043	14	MX2, SIGIRR, CSF2RA, JAK3, OPRM1, IL1A, TNFSF4, HMOX1, IL22RA1, MAPK11	2Gy_vs_0Gy	0
REACTOME_CYTOPROTECTION_BY_HMOX1	0.827788649706458	0.967261657672617	0.053347785067549	-0.589861751152074	-0.782768227220221	1	HMOX1	2Gy_vs_0Gy	0
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA	0.468431771894094	0.859531772575251	0.0835990603684159	0.752688172043011	1.01118153677694	1	POLR2F	2Gy_vs_0Gy	0
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	0.41400304414003	0.855259164687045	0.0747385227439092	-0.626153846153846	-1.0352571330577	2	MUC6, CLEC4A	2Gy_vs_0Gy	0
REACTOME_DAP12_INTERACTIONS	0.303462321792261	0.855259164687045	0.109250039480711	0.840245775729647	1.12880877676936	1	PIK3R1	2Gy_vs_0Gy	0
REACTOME_DAP12_SIGNALING	0.303462321792261	0.855259164687045	0.109250039480711	0.840245775729647	1.12880877676936	1	PIK3R1	2Gy_vs_0Gy	0
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	0.346232179226069	0.855259164687045	0.100990587455923	0.806451612903226	1.08340878940386	1	NLRC5	2Gy_vs_0Gy	0
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX	0.904109589041096	0.983620906656903	0.0492917662312669	-0.549923195084485	-0.729768295168852	1	CBY1	2Gy_vs_0Gy	0
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.0835030549898167	0.855259164687045	0.222056046145248	0.953917050691244	1.28151782518057	1	LSM5	2Gy_vs_0Gy	0
REACTOME_DEATH_RECEPTOR_SIGNALING	0.688524590163934	0.967261657672617	0.101713902282311	0.368827160493827	0.851857461113359	4	MIB2, PSENEN, USP21, ARHGEF10L	2Gy_vs_0Gy	0
REACTOME_DECTIN_2_FAMILY	0.41400304414003	0.855259164687045	0.0747385227439092	-0.626153846153846	-1.0352571330577	2	MUC6, CLEC4A	2Gy_vs_0Gy	0
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS	0.228962818003914	0.855259164687045	0.12563992130984	-0.884792626728111	-1.17415234083033	1	MUC6	2Gy_vs_0Gy	0
REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5	0.332681017612524	0.855259164687045	0.100990587455923	-0.832565284178187	-1.10484473737854	1	CSF2RA	2Gy_vs_0Gy	0
REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC	0.228962818003914	0.855259164687045	0.12563992130984	-0.884792626728111	-1.17415234083033	1	MUC6	2Gy_vs_0Gy	0
