pathway	pval	padj	log2err	ES	NES	size	leadingEdge	DoseComparison	Cluster
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K	0.98019801980198	1	0.0461379160269737	-0.510059171597633	-0.689205074552519	1	PIK3R1	2Gy_vs_0Gy	0
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS	0.849397590361446	1	0.053347785067549	0.584615384615385	0.787648776105996	1	KRAS	2Gy_vs_0Gy	0
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.677227722772277	1	0.0633597010643758	-0.656213017751479	-0.88669191146026	1	PKN1	2Gy_vs_0Gy	0
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.815660685154976	1	0.0456790414930062	-0.502072232089994	-0.786468927673436	2	MAPK11,UBC	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.956268221574344	1	0.0330894161454377	-0.344857918072871	-0.598563069677516	3	TUBB2A,CAMKK2	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.233082706766917	0.933929309243887	0.257206466468838	0.397862232779097	1.16721848568778	7	KDM6A,NCOA3,RARA,RBBP5,CTCF,ASH2L,POLR2F	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.966580976863753	1	0.0588438169595807	0.373001776198934	0.63010051534508	2	ORC4,RAD17	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.876582278481013	1	0.0738052724171275	0.371445497630332	0.725232298340288	3	IDI1,FDFT1,NFYA	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE	0.572784810126582	1	0.0972150808846466	0.463270142180095	0.904516199843867	3	TRAF3,UBC,SARM1	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.930555555555556	1	0.0273074724591201	-0.339615122554427	-0.669209603627341	5	DLG4,GRIK1	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.339650145772595	0.935399723799294	0.0828962134571565	-0.642004631409228	-1.1143147446662	3	MMP10,MMP24	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	0.159383033419023	0.874329783327213	0.178219874951973	0.757252812314979	1.27920406210533	2	NEK6,NEK9	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.554347826086957	1	0.197822021315103	0.262938726948245	0.930158101028211	10	CREB1,CAMK4,CASK,CALM1,PRKAR1A,KRAS,CAMKK2,DLG4,TUBB2A,GRIA1	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.455445544554455	1	0.0835990603684159	-0.76508875739645	-1.03380761182878	1	MAPK11	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_RAC1	0.0874035989717224	0.859002607013708	0.245041785430996	0.811722912966252	1.37121874053667	2	PAK3,NCK2	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	0.699228791773779	1	0.0747385227439092	0.489046773238603	0.826131786785772	2	CALM1,CAMKK2	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	0.849397590361446	1	0.053347785067549	0.584615384615385	0.787648776105996	1	KRAS	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_SMO	0.718354430379747	1	0.0843144320642653	0.421800947867299	0.823549276584186	3	EVC,EVC2,KIF3A	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.455445544554455	1	0.0835990603684159	-0.76508875739645	-1.03380761182878	1	MAPK11	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.481012658227848	1	0.107972360317345	0.493483412322275	0.963506386790207	3	EIF3L,PABPC1,RPSA	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	0.126506024096386	0.859002607013708	0.176694268938498	0.924260355029586	1.24525039299349	1	GNB1	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.00509356881285732	0.532579903429397	0.407017918923954	0.96210775606868	1.62525926577104	2	POLA2,ORC4	2Gy_vs_0Gy	0
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	0.901606425702811	1	0.0506004243853618	0.556213017751479	0.7493824388053	1	TFAP2A	2Gy_vs_0Gy	0
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.6285140562249	1	0.0676760401641789	0.681065088757396	0.917594879856277	1	DGAT2L6	2Gy_vs_0Gy	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.728571428571429	1	0.107554375265169	0.324436536180308	0.804714106049573	5	PLAAT3,PLA2G12A,PLA2G5,LPCAT2,PLA2G4B	2Gy_vs_0Gy	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.853754940711462	1	0.0870515867946735	0.324244220509781	0.713057862863793	4	PLAAT3,PLA2G12A,PLA2G5,PLA2G4B	2Gy_vs_0Gy	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.962025316455696	1	0.069119845655101	0.324052132701422	0.632698671757795	3	PLA2G12A,PLA2G5,PLA2G4B	2Gy_vs_0Gy	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.288537549407115	0.935399723799294	0.163180127180689	0.509780675755779	1.12107817561766	4	PLAAT3,PLA2G12A,MBOAT7,PLA2G5	2Gy_vs_0Gy	0
REACTOME_ACYL_CHAIN_REMODELLING_OF_PS	0.628048780487805	1	0.135002033828631	0.324629080118694	0.874848480628161	6	PLAAT3,OSBPL10,PLA2G12A,OSBPL5,PLA2G5,PLA2G4B	2Gy_vs_0Gy	0
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	1	1	0.00204130030921835	-0.105240587938196	-0.311712619180731	72	ASB9,SPTBN2,NCF2,MLST8,CTSS,FBXO6,TRIM41,CDH1,TUBB2A,PPP2R5B,CRTAM,AP1S1,AP2A1,ACTR1A,ATG14,KIF3A,PIK3R2,THOP1,MIB2,UBE3B,SKP1,PIK3R1,ANAPC11,UBC,SNAP23,PSMA4,PSMC3,LNPEP,AP2A2	2Gy_vs_0Gy	0
REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY	0.176237623762376	0.893239079209715	0.14641623786055	-0.902958579881657	-1.22010086283891	1	ADCY7	2Gy_vs_0Gy	0
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	0.176237623762376	0.893239079209715	0.14641623786055	-0.902958579881657	-1.22010086283891	1	ADCY7	2Gy_vs_0Gy	0
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.798665183537264	1	0.0286449572929609	-0.327298391377517	-0.753830266728925	9	ANGPTL4	2Gy_vs_0Gy	0
REACTOME_ADIPOGENESIS	0.672969966629588	1	0.0369160593316849	-0.371466591009926	-0.85555800687975	9	ANGPTL4	2Gy_vs_0Gy	0
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	0.400534045393858	0.973449831843302	0.0697792517076235	-0.569724715630164	-1.05840342550277	4	ADCY7	2Gy_vs_0Gy	0
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	0.126506024096386	0.859002607013708	0.176694268938498	0.924260355029586	1.24525039299349	1	GNB1	2Gy_vs_0Gy	0
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12	0.126506024096386	0.859002607013708	0.176694268938498	0.924260355029586	1.24525039299349	1	GNB1	2Gy_vs_0Gy	0
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION	0.126506024096386	0.859002607013708	0.176694268938498	0.924260355029586	1.24525039299349	1	GNB1	2Gy_vs_0Gy	0
REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING	0.110441767068273	0.859002607013708	0.190023305279108	0.933136094674556	1.25720862339996	1	APP	2Gy_vs_0Gy	0
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	NA	NA	NA	0.204586602293301	NA	34	ATP5PB,PDK1,MT-ND3,MT-ATP8,MT-ND5,SDHB,MT-CO3,MT-CO2,MT-ND4,MT-ND6,MT-ND1,MT-CYB,MT-ATP6,MT-CO1,UQCRH,MT-ND2,CS,PDP1,NDUFA1,COX7B,SFXN4,ATP5F1A,UBC,NDUFS2,ATP5ME,COX15,SLC25A18,TMEM223,DMAC2,NDUFS7,FOXRED1,UCP2,UCP3,PET117	2Gy_vs_0Gy	0
REACTOME_AGGREPHAGY	0.711217183770883	1	0.0376142599562161	-0.403469496692613	-0.843027641218324	6	TUBB2A,HDAC6,ARL13B,UBC	2Gy_vs_0Gy	0
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.536144578313253	1	0.0756946307932749	0.718934911242604	0.968616662923872	1	MDM2	2Gy_vs_0Gy	0
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS	0.0883534136546185	0.859002607013708	0.213927855492356	0.955029585798817	1.28670559173591	1	CREB1	2Gy_vs_0Gy	0
REACTOME_ALK_MUTANTS_BIND_TKIS	0.493573264781491	1	0.0937465422491719	0.585553582001184	0.989157793136959	2	NPM1,PRKAR1A	2Gy_vs_0Gy	0
REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM	0.670951156812339	1	0.0768736734126542	0.504921536362586	0.8529485395834	2	ELOVL1	2Gy_vs_0Gy	0
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE	0.540594059405941	1	0.0745500777420554	-0.72189349112426	-0.975441056791269	1	PHYH	2Gy_vs_0Gy	0
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.996039603960396	1	0.0454059226590179	-0.501775147928994	-0.678011488654915	1	UBC	2Gy_vs_0Gy	0
REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.978189749182116	1	0.0155348639580133	-0.218812411319074	-0.517312973729818	11	MLST8,SESN2,LAMTOR4,NPRL3,ATP6V1D,ATP6V1C1,RRAGC,SZT2	2Gy_vs_0Gy	0
REACTOME_AMPK_INHIBITS_CHREBP_TRANSCRIPTIONAL_ACTIVATION_ACTIVITY	0.36144578313253	0.935399723799294	0.09754492162472	0.80887573964497	1.08979339770941	1	ADIPOR2	2Gy_vs_0Gy	0
REACTOME_AMYLOID_FIBER_FORMATION	0.524390243902439	1	0.149207542435322	0.349933370594813	0.943041447408314	6	APOE,TSPAN5,APP	2Gy_vs_0Gy	0
REACTOME_ANCHORING_FIBRIL_FORMATION	0.699009900990099	1	0.0618406035753285	-0.644378698224852	-0.870701074463682	1	COL7A1	2Gy_vs_0Gy	0
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	0.847328244274809	1	0.0244973552519294	-0.305954816865316	-0.723333723098372	11	B9D2	2Gy_vs_0Gy	0
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	0.33201581027668	0.935399723799294	0.151148761385484	0.490812092471844	1.07936363885049	4	SH3KBP1,ITPR2,CALM1,PIK3R1	2Gy_vs_0Gy	0
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	0.477848101265823	1	0.108394255853397	0.496944671951741	0.970264356108032	3	HLA-C,HSPA5	2Gy_vs_0Gy	0
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION	0.99025974025974	1	0.0139869590598254	-0.194644805838022	-0.467794667603403	12	NCF2,CTSS,UBC,SNAP23,PSMA4,PSMC3,LNPEP	2Gy_vs_0Gy	0
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	NA	NA	NA	0.225897977464426	NA	34	ASB6,ASB3,ZNRF1,NPEPPS,RNF130,NEDD4,FBXO11,CUL1,RNF115,UBE2D3,FBXW4,KLHL5,PSMC2,UBA3,LTN1,UBE2D2,UBE2B,MGRN1,FBXW5,TPP2,FBXL13,PSMD4,LNPEP,PSMC3,PSMA4,UBC,ANAPC11,SKP1,UBE3B,MIB2,THOP1	2Gy_vs_0Gy	0
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.701298701298701	1	0.0336769978828608	-0.353170736858384	-0.848783951591294	12	MX2	2Gy_vs_0Gy	0
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	0.565017261219793	1	0.0465084048719156	-0.431599026569971	-0.93325096410165	7	ADCY7	2Gy_vs_0Gy	0
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A	0.815660685154976	1	0.0456790414930062	-0.502072232089994	-0.786468927673436	2	ANAPC11,UBC	2Gy_vs_0Gy	0
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B	0.815660685154976	1	0.0456790414930062	-0.502072232089994	-0.786468927673436	2	ANAPC11,UBC	2Gy_vs_0Gy	0
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	0.0962590722997784	0.859002607013708	0.287805130535564	0.498516320474777	1.34346018963008	6	PSMC2,PSMD4,PSMC3,PSMA4,UBC,ANAPC11	2Gy_vs_0Gy	0
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	0.0610505850431245	0.859002607013708	0.321775918075361	0.488413547237077	1.45824814515026	8	CUL1,PSMC2,PSMD4,PSMC3,PSMA4,UBC,ANAPC11,SKP1	2Gy_vs_0Gy	0
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	0.776237623762376	1	0.0568864160475701	-0.595266272189349	-0.804339100927882	1	APOBEC3G	2Gy_vs_0Gy	0
REACTOME_APOPTOSIS	0.20917351400738	0.898176366855971	0.249246554383295	0.301421877030215	1.25619584141157	15	OCLN,VIM,STAT3,PLEC,PSMC2,FNTA,NMT1,PSMD4,CFLAR,PSMC3,PSMA4,UBC,TRAF2,DAPK1	2Gy_vs_0Gy	0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS	0.447619047619048	1	0.142056643575821	0.403815154234203	1.00160035819224	5	OCLN	2Gy_vs_0Gy	0
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.573264781491003	1	0.0852884689790502	0.543343955083787	0.917854358756018	2	OCLN	2Gy_vs_0Gy	0
REACTOME_APOPTOTIC_EXECUTION_PHASE	0.447619047619048	1	0.142056643575821	0.403815154234203	1.00160035819224	5	OCLN	2Gy_vs_0Gy	0
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	0.271137026239067	0.935399723799294	0.0956031492204301	-0.66865260417937	-1.16056710410488	3	ADCY7	2Gy_vs_0Gy	0
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG	0.0295909616375216	0.810661288721562	0.352487857583619	0.985798816568047	1.32816079047833	1	DAGLA	2Gy_vs_0Gy	0
REACTOME_ARACHIDONIC_ACID_METABOLISM	0.388118811881188	0.962420079646341	0.0925528864684773	-0.786390532544379	-1.06259111842262	1	PTGES	2Gy_vs_0Gy	0
REACTOME_ARMS_MEDIATED_ACTIVATION	0.5	1	0.0793434960134973	0.733727810650888	0.988547046934651	1	CRK	2Gy_vs_0Gy	0
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING	0.0796915167095116	0.859002607013708	0.257206466468838	0.824748371817644	1.39322225059634	2	ARNT2,AHR	2Gy_vs_0Gy	0
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION	0.642071113201454	1	0.143902565267782	0.165203055904861	0.871312441802761	31	BET1L,ST8SIA4,KDELR2,SCFD1,ST3GAL3,UGGT2,DYNC1H1,TRAPPC9,GOSR1,STT3A,GOLGA2,MIA2,ANK1,RAB1B,ST3GAL2,MAN1B1,COPG1,ALG6,UBC,SLC35A1,ALG1,COG1,BET1,ACTR1A,COL7A1,GMPPA,SPTB,TUBB2A,SPTBN5,GRIA1	2Gy_vs_0Gy	0
REACTOME_ASPIRIN_ADME	0.572277227722772	1	0.0716527366829457	-0.707100591715976	-0.955452510545546	1	BCHE	2Gy_vs_0Gy	0
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	0.397959183673469	0.970905635016269	0.0745500777420554	-0.618400942242524	-1.07334628808476	3	TUBB2A,DLG4	2Gy_vs_0Gy	0
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES	0.0653465346534653	0.859002607013708	0.248911114434702	-0.966863905325444	-1.30645138262044	1	ANGPTL4	2Gy_vs_0Gy	0
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	0.352272727272727	0.935399723799294	0.0734381410838857	-0.552483001612963	-1.0886645086336	5	COL8A1,CTSS,COL7A1	2Gy_vs_0Gy	0
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.996039603960396	1	0.0454059226590179	-0.501775147928994	-0.678011488654915	1	UBC	2Gy_vs_0Gy	0
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.0783132530120482	0.859002607013708	0.227987202850442	0.961538461538462	1.29547496070065	1	ORC4	2Gy_vs_0Gy	0
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	0.939024390243902	1	0.107140237276725	0.243323442136498	0.655736521128969	6	CCNE2,STAT3,FBXW4,FBXW5,CCT2,FBXO6	2Gy_vs_0Gy	0
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	0.136781804492002	0.859002607013708	0.249246554383295	0.5	1.4668626342524	7	PSMC2,PSMD4,VANGL2,FZD3,PSMC3,PSMA4,UBC	2Gy_vs_0Gy	0
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	0.452380952380952	1	0.141225119642531	0.402059388676107	0.99724545621927	5	CCL2,EXOSC7	2Gy_vs_0Gy	0
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES	0.97172236503856	1	0.0585937568945671	0.371225577264654	0.62710003670058	2	HSPA5,NFYA	2Gy_vs_0Gy	0
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES	0.97172236503856	1	0.0585937568945671	0.371225577264654	0.62710003670058	2	HSPA5,NFYA	2Gy_vs_0Gy	0
REACTOME_ATTACHMENT_AND_ENTRY	0.110441767068273	0.859002607013708	0.190023305279108	0.93905325443787	1.26518077700427	1	NRP1	2Gy_vs_0Gy	0
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	0.0962590722997784	0.859002607013708	0.287805130535564	0.499703264094955	1.3466589043673	6	PSMC2,PABPC1,PSMD4,PSMC3,PSMA4,UBC	2Gy_vs_0Gy	0
REACTOME_AURKA_ACTIVATION_BY_TPX2	0.542857142857143	1	0.127505315300183	0.385527876631079	0.956241625104611	5	DYNC1H1,CSNK1E,CNTRL,CKAP5,ACTR1A	2Gy_vs_0Gy	0
REACTOME_AUTOPHAGY	0.911949685534591	1	0.0177038118052295	-0.242866428984855	-0.613135134959108	16	MLST8,TUBB2A,HDAC6,LAMTOR4,ARL13B,ATG14,PLIN3,UBC	2Gy_vs_0Gy	0
REACTOME_AZATHIOPRINE_ADME	0.97172236503856	1	0.0585937568945671	0.370633510953227	0.626099877152413	2	ABCC5,NME1	2Gy_vs_0Gy	0
REACTOME_BACTERIAL_INFECTION_PATHWAYS	0.679054054054054	1	0.0370705393657621	-0.385242889246016	-0.86041448510158	8	SYT2	2Gy_vs_0Gy	0
REACTOME_BASE_EXCISION_REPAIR	0.698795180722892	1	0.0625237414724762	0.64792899408284	0.872950819672132	1	TERF2	2Gy_vs_0Gy	0
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION	0.698795180722892	1	0.0625237414724762	0.64792899408284	0.872950819672132	1	TERF2	2Gy_vs_0Gy	0
REACTOME_BASIGIN_INTERACTIONS	0.920792079207921	1	0.0489954089862481	-0.543786982248521	-0.734778959992767	1	SLC16A3	2Gy_vs_0Gy	0
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	0.924959216965742	1	0.0399218624292714	-0.425695677915927	-0.666829196930661	2	BBIP1,CCT2	2Gy_vs_0Gy	0
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	0.0353209167231317	0.810661288721562	0.321775918075361	0.377517132615292	1.57332791078536	15	GNB1,ITPR2,TNRC6B,CALM1,PSMC2,PFN1,PSMD4,KRAS,VANGL2,FZD3,AP2A2,PSMC3,PSMA4,UBC	2Gy_vs_0Gy	0
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE	0.921696574225122	1	0.0400845633477088	-0.431024274718769	-0.675176154889459	2	PPP2R5B,AXIN1	2Gy_vs_0Gy	0
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	0.775100401606426	1	0.057609110864425	0.614792899408284	0.828306759487986	1	ECI2	2Gy_vs_0Gy	0
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS	0.22289156626506	0.924137176612153	0.129442887745046	0.87396449704142	1.17748708735684	1	STAT3	2Gy_vs_0Gy	0
REACTOME_BICARBONATE_TRANSPORTERS	0.514577259475219	1	0.0618406035753285	-0.570622112734115	-0.990417518416464	3	SLC4A10	2Gy_vs_0Gy	0
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.128712871287129	0.859002607013708	0.173747838999571	-0.936094674556213	-1.26487520642933	1	SLC51A	2Gy_vs_0Gy	0
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	0.572886297376093	1	0.0567672387487446	-0.54992822166004	-0.954499540850257	3	SCARF1	2Gy_vs_0Gy	0
REACTOME_BIOLOGICAL_OXIDATIONS	0.481203007518797	1	0.175204047558551	0.328978622327791	0.965132897120938	7	ARNT2,AHR,NNMT,ACSS1,POR,SMOX,GSTM4	2Gy_vs_0Gy	0
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS	0.645544554455446	1	0.0656813601934011	-0.672189349112426	-0.90827954140564	1	GSTM4	2Gy_vs_0Gy	0
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	0.518796992481203	1	0.16823816568964	0.318289786223278	0.933774788550221	7	ST8SIA4,ST3GAL3,ST3GAL2,ALG6,SLC35A1,ALG1,GMPPA	2Gy_vs_0Gy	0
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	0.153344208809135	0.866852994195181	0.142056643575821	-0.782807023816703	-1.22622475661232	2	B3GALT4	2Gy_vs_0Gy	0
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION	0.0582329317269076	0.859002607013708	0.266350657088526	0.972189349112426	1.30982483718841	1	NOCT	2Gy_vs_0Gy	0
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.83547557840617	1	0.0658311958368866	0.438129070455891	0.740118065643428	2	IVD,ACAD8	2Gy_vs_0Gy	0
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION	0.996039603960396	1	0.0454059226590179	-0.501775147928994	-0.678011488654915	1	UBC	2Gy_vs_0Gy	0
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	0.724935732647815	1	0.0728938564822936	0.477256337011655	0.8062145627488	2	EXOSC7	2Gy_vs_0Gy	0
